date,time,timestring,Blackwater,Clearwater,Clocktower,Eagle,ElksFork,Goff,Grinnell,Gunbarrel,Kitty,Libby,Middle,Mormon,Moss,NFShoshone,Sweetwater,Trout
2017-07-29,22:00:00,07/29/17 22:00:00,8.481,12.304,11.528,11.722,11.528,9.866,10.944,12.401,9.077,14.517,10.161,8.68,13.654,13.269,10.944,10.161
2017-07-29,22:30:00,07/29/17 22:30:00,8.182,11.819,11.139,11.528,11.334,9.472,10.553,11.819,8.879,14.134,9.373,8.382,13.461,12.883,10.651,9.669
2017-07-29,23:00:00,07/29/17 23:00:00,7.983,11.334,10.748,11.431,11.236,9.077,10.063,11.236,8.779,13.654,8.978,8.182,13.269,12.497,10.357,9.472
2017-07-29,23:30:00,07/29/17 23:30:00,7.782,10.944,10.455,11.236,10.944,8.779,9.669,10.944,8.581,13.269,8.68,7.983,13.076,12.207,10.161,9.571
2017-07-30,00:00:00,07/30/17 00:00:00,7.582,10.553,10.161,11.041,10.748,8.481,9.373,10.651,8.481,12.98,8.182,7.782,12.787,11.916,9.866,9.669
2017-07-30,00:30:00,07/30/17 00:30:00,7.481,10.259,9.866,10.846,10.553,8.282,9.077,10.553,8.382,12.69,7.582,7.582,12.594,11.528,9.571,9.669
2017-07-30,01:00:00,07/30/17 01:00:00,7.28,9.965,9.571,10.651,10.357,7.983,8.879,10.357,8.182,12.304,7.079,7.481,12.304,11.139,9.275,9.571
2017-07-30,01:30:00,07/30/17 01:30:00,7.179,9.768,9.373,10.455,10.161,7.782,8.581,10.161,8.082,12.013,6.573,7.28,12.11,10.846,9.077,9.472
2017-07-30,02:00:00,07/30/17 02:00:00,7.079,9.472,9.077,10.259,9.965,7.582,8.382,10.063,7.983,11.722,6.268,7.079,12.013,10.455,8.779,9.275
2017-07-30,02:30:00,07/30/17 02:30:00,6.877,9.176,8.879,10.063,9.768,7.481,8.082,9.866,7.882,11.431,5.86,6.978,11.722,10.161,8.581,9.176
2017-07-30,03:00:00,07/30/17 03:00:00,6.775,8.978,8.68,9.866,9.571,7.28,7.882,9.669,7.682,11.236,5.552,6.877,11.528,9.866,8.382,8.978
2017-07-30,03:30:00,07/30/17 03:30:00,6.674,8.779,8.481,9.571,9.373,7.079,7.682,9.472,7.582,10.944,5.141,6.674,11.334,9.472,8.182,8.879
2017-07-30,04:00:00,07/30/17 04:00:00,6.573,8.481,8.282,9.373,9.275,6.978,7.481,9.275,7.481,10.748,4.934,6.573,11.139,9.176,7.983,8.68
2017-07-30,04:30:00,07/30/17 04:30:00,6.471,8.382,8.082,9.176,9.077,6.877,7.28,9.077,7.381,10.553,4.727,6.471,10.944,8.978,7.782,8.581
2017-07-30,05:00:00,07/30/17 05:00:00,6.37,8.182,7.882,8.978,8.978,6.775,7.179,8.978,7.28,10.259,4.519,6.37,10.748,8.68,7.582,8.382
2017-07-30,05:30:00,07/30/17 05:30:00,6.268,7.983,7.682,8.779,8.779,6.674,6.978,8.779,7.179,10.063,4.311,6.268,10.553,8.481,7.481,8.282
2017-07-30,06:00:00,07/30/17 06:00:00,6.166,7.782,7.582,8.581,8.68,6.471,6.877,8.581,7.079,9.866,4.102,6.166,10.357,8.182,7.381,8.182
2017-07-30,06:30:00,07/30/17 06:30:00,6.166,7.682,7.381,8.382,8.481,6.471,6.775,8.481,6.978,9.669,3.998,6.064,10.259,7.983,7.179,7.983
2017-07-30,07:00:00,07/30/17 07:00:00,6.064,7.582,7.28,8.182,8.382,6.37,6.674,8.282,6.877,9.571,4.311,6.064,10.063,7.882,7.079,7.882
2017-07-30,07:30:00,07/30/17 07:30:00,6.064,7.481,7.28,8.082,8.282,6.37,6.674,8.282,6.877,9.472,5.037,5.962,9.965,7.682,7.079,7.882
2017-07-30,08:00:00,07/30/17 08:00:00,6.064,7.582,7.28,7.983,8.182,6.37,6.573,8.182,6.877,9.373,6.775,6.064,9.965,7.582,7.079,7.882
2017-07-30,08:30:00,07/30/17 08:30:00,6.166,7.682,7.381,7.983,8.082,6.471,6.674,8.182,6.877,9.472,12.497,6.064,10.063,7.582,7.179,7.983
2017-07-30,09:00:00,07/30/17 09:00:00,6.268,7.983,7.582,7.983,8.082,6.573,6.775,8.282,6.877,9.669,13.076,6.268,10.161,7.682,7.481,8.082
2017-07-30,09:30:00,07/30/17 09:30:00,6.471,8.382,7.882,7.983,8.182,6.877,6.978,8.481,7.079,9.965,14.134,6.471,10.357,8.082,7.882,8.282
2017-07-30,10:00:00,07/30/17 10:00:00,6.775,9.077,8.282,8.082,8.282,7.481,7.28,9.373,7.28,10.455,18.236,6.775,10.651,8.481,8.481,8.481
2017-07-30,10:30:00,07/30/17 10:30:00,7.079,10.063,8.978,8.282,8.382,8.282,7.782,10.259,7.481,11.334,23.1,7.079,11.334,9.176,9.275,8.879
2017-07-30,11:00:00,07/30/17 11:00:00,7.381,11.041,9.768,8.581,8.68,9.275,8.382,11.236,7.882,12.497,31.472,7.682,12.207,10.161,10.063,9.373
2017-07-30,11:30:00,07/30/17 11:30:00,7.782,12.11,10.748,8.978,8.978,10.455,9.176,12.497,8.282,13.846,34.479,8.182,13.173,11.041,10.944,9.866
2017-07-30,12:00:00,07/30/17 12:00:00,8.282,13.173,11.916,9.373,9.275,11.722,9.965,13.942,8.779,14.996,39.502,8.879,14.23,11.916,11.819,10.161
2017-07-30,12:30:00,07/30/17 12:30:00,8.879,14.325,13.076,9.866,9.768,12.883,10.651,15.378,9.373,16.141,41.225,9.571,15.282,12.787,12.787,10.748
2017-07-30,13:00:00,07/30/17 13:00:00,9.176,15.378,14.325,10.357,10.259,14.038,11.236,16.713,9.965,17.094,41.81,10.357,16.237,13.75,13.75,11.431
2017-07-30,13:30:00,07/30/17 13:30:00,9.571,16.427,15.473,10.748,10.748,15.187,11.528,17.95,10.748,18.045,37.055,10.846,17.189,14.421,13.846,12.013
2017-07-30,14:00:00,07/30/17 14:00:00,10.161,16.999,16.332,11.139,11.236,15.378,12.594,18.806,10.846,17.95,34.268,11.041,17.475,15.187,13.75,12.497
2017-07-30,14:30:00,07/30/17 14:30:00,10.651,17.475,16.523,11.625,11.722,15.664,13.461,19.187,11.139,18.616,29.652,11.431,17.95,16.141,14.325,13.365
2017-07-30,15:00:00,07/30/17 15:00:00,11.041,17.855,16.808,12.013,12.207,15.76,14.134,19.377,11.139,19.092,27.075,11.916,18.236,16.523,14.9,14.134
2017-07-30,15:30:00,07/30/17 15:30:00,11.431,17.855,16.999,12.497,12.69,15.378,14.709,19.282,11.139,19.662,25.805,12.304,18.806,17.094,15.951,14.709
2017-07-30,16:00:00,07/30/17 16:00:00,11.625,18.045,17.189,12.883,13.173,15.76,14.804,19.853,11.139,20.138,25.416,12.497,18.996,17.475,16.141,15.187
2017-07-30,16:30:00,07/30/17 16:30:00,11.722,18.236,17.284,13.076,13.75,16.332,14.325,20.424,11.139,20.138,24.351,11.916,19.282,17.284,16.427,15.664
2017-07-30,17:00:00,07/30/17 17:00:00,11.431,18.045,17.379,13.076,14.038,15.76,14.134,20.234,10.944,19.853,23.966,11.431,19.377,17.57,16.141,15.76
2017-07-30,17:30:00,07/30/17 17:30:00,11.236,17.57,17.094,13.076,14.038,15.187,14.038,19.662,10.748,19.377,23.484,11.334,18.996,17.475,15.664,15.664
2017-07-30,18:00:00,07/30/17 18:00:00,11.041,16.903,16.713,12.98,14.134,14.804,14.038,19.092,10.748,19.092,22.908,11.236,18.426,17.379,15.282,15.569
2017-07-30,18:30:00,07/30/17 18:30:00,10.748,16.237,16.237,13.076,14.134,14.709,14.134,18.901,10.651,18.806,22.142,10.944,18.045,17.284,14.804,15.378
2017-07-30,19:00:00,07/30/17 19:00:00,10.553,15.664,15.664,13.076,14.038,14.325,14.038,18.521,10.553,18.521,20.329,10.651,17.665,17.094,14.517,14.996
2017-07-30,19:30:00,07/30/17 19:30:00,10.357,15.282,15.187,12.98,13.942,13.75,13.942,17.855,10.455,18.045,19.567,10.357,17.284,16.903,14.134,14.804
2017-07-30,20:00:00,07/30/17 20:00:00,10.161,14.804,14.517,12.883,13.942,13.173,13.654,17.189,10.259,17.665,18.711,10.063,16.808,16.618,13.75,14.613
2017-07-30,20:30:00,07/30/17 20:30:00,9.866,14.325,14.038,12.787,13.846,12.497,13.365,16.713,10.161,17.189,16.523,9.768,16.427,16.332,13.365,14.421
2017-07-30,21:00:00,07/30/17 21:00:00,9.571,13.942,13.461,12.594,13.654,11.916,13.076,16.237,9.965,16.808,14.517,9.472,16.046,15.855,12.883,14.325
2017-07-30,21:30:00,07/30/17 21:30:00,9.373,13.558,12.883,12.497,13.365,11.431,12.69,15.664,9.768,16.332,13.269,9.275,15.569,15.378,12.401,14.134
2017-07-30,22:00:00,07/30/17 22:00:00,9.077,13.269,12.497,12.304,13.076,10.944,12.304,15.187,9.571,15.76,12.401,9.077,15.187,14.9,12.013,13.942
2017-07-30,22:30:00,07/30/17 22:30:00,8.879,12.883,12.11,12.11,12.787,10.455,11.916,14.709,9.373,15.282,11.431,8.779,14.804,14.421,11.625,13.558
2017-07-30,23:00:00,07/30/17 23:00:00,8.581,12.401,11.819,11.916,12.497,9.965,11.431,14.134,9.275,14.9,10.357,8.581,14.517,13.942,11.236,13.269
2017-07-30,23:30:00,07/30/17 23:30:00,8.382,11.916,11.528,11.625,12.304,9.571,11.041,13.75,9.077,14.421,9.571,8.382,14.134,13.461,10.846,12.787
2017-07-31,00:00:00,07/31/17 00:00:00,8.182,11.431,11.139,11.431,12.013,9.176,10.651,13.269,8.978,14.038,8.978,8.182,13.846,13.076,10.455,12.401
2017-07-31,00:30:00,07/31/17 00:30:00,7.983,11.041,10.846,11.236,11.819,8.879,10.259,12.787,8.779,13.654,8.581,7.983,13.558,12.594,10.063,12.11
2017-07-31,01:00:00,07/31/17 01:00:00,7.782,10.748,10.455,11.041,11.528,8.68,9.866,12.401,8.68,13.269,7.983,7.782,13.269,12.11,9.768,11.722
2017-07-31,01:30:00,07/31/17 01:30:00,7.682,10.357,10.259,10.846,11.236,8.382,9.571,12.013,8.581,12.98,7.481,7.682,13.076,11.722,9.472,11.431
2017-07-31,02:00:00,07/31/17 02:00:00,7.481,10.063,9.965,10.651,10.944,8.182,9.176,11.722,8.382,12.594,6.978,7.481,12.883,11.334,9.275,11.139
2017-07-31,02:30:00,07/31/17 02:30:00,7.381,9.768,9.669,10.357,10.748,7.983,8.879,11.334,8.282,12.304,6.573,7.381,12.69,10.944,8.978,10.846
2017-07-31,03:00:00,07/31/17 03:00:00,7.28,9.571,9.373,10.161,10.455,7.782,8.68,11.041,8.182,12.013,6.268,7.179,12.497,10.553,8.779,10.553
2017-07-31,03:30:00,07/31/17 03:30:00,7.079,9.275,9.176,9.965,10.259,7.582,8.382,10.748,7.983,11.722,5.86,7.079,12.207,10.259,8.581,10.357
2017-07-31,04:00:00,07/31/17 04:00:00,6.978,9.077,8.978,9.768,10.063,7.481,8.182,10.553,7.882,11.528,5.655,6.978,11.916,9.965,8.382,10.161
2017-07-31,04:30:00,07/31/17 04:30:00,6.877,8.879,8.779,9.571,9.866,7.381,7.983,10.259,7.782,11.236,5.347,6.877,11.722,9.571,8.182,9.866
2017-07-31,05:00:00,07/31/17 05:00:00,6.775,8.68,8.581,9.373,9.669,7.179,7.782,9.965,7.682,10.944,5.244,6.674,11.528,9.373,7.983,9.669
2017-07-31,05:30:00,07/31/17 05:30:00,6.775,8.481,8.382,9.176,9.472,7.079,7.582,9.768,7.582,10.748,4.934,6.573,11.334,9.077,7.882,9.472
2017-07-31,06:00:00,07/31/17 06:00:00,6.674,8.282,8.282,8.978,9.373,6.978,7.481,9.571,7.481,10.553,4.727,6.471,11.139,8.879,7.782,9.275
2017-07-31,06:30:00,07/31/17 06:30:00,6.573,8.182,8.182,8.879,9.176,6.877,7.28,9.373,7.381,10.357,4.623,6.471,10.944,8.581,7.682,9.176
2017-07-31,07:00:00,07/31/17 07:00:00,6.471,8.082,8.082,8.68,8.978,6.775,7.179,9.176,7.28,10.161,4.831,6.37,10.748,8.481,7.582,8.978
2017-07-31,07:30:00,07/31/17 07:30:00,6.471,7.983,7.983,8.481,8.879,6.775,7.179,9.077,7.28,10.063,5.552,6.37,10.748,8.282,7.481,8.879
2017-07-31,08:00:00,07/31/17 08:00:00,6.471,7.983,7.983,8.382,8.779,6.775,7.079,8.978,7.28,9.965,7.682,6.37,10.651,8.182,7.481,8.879
2017-07-31,08:30:00,07/31/17 08:30:00,6.471,8.182,8.082,8.282,8.68,6.877,7.079,9.077,7.28,10.063,14.038,6.37,10.748,8.182,7.782,8.879
2017-07-31,09:00:00,07/31/17 09:00:00,6.674,8.481,8.282,8.282,8.68,6.978,7.28,9.077,7.28,10.161,14.996,6.471,10.748,8.282,7.882,8.978
2017-07-31,09:30:00,07/31/17 09:30:00,6.877,8.879,8.581,8.282,8.779,7.28,7.381,9.373,7.381,10.455,15.282,6.674,10.944,8.581,8.382,9.077
2017-07-31,10:00:00,07/31/17 10:00:00,7.079,9.571,8.978,8.481,8.879,7.882,7.682,10.161,7.582,10.944,18.616,6.978,11.236,9.077,8.978,9.275
2017-07-31,10:30:00,07/31/17 10:30:00,7.381,10.455,9.571,8.68,8.978,8.68,8.082,11.041,7.882,11.819,24.351,7.381,11.916,9.669,9.768,9.571
2017-07-31,11:00:00,07/31/17 11:00:00,7.682,11.528,10.357,8.879,9.275,9.571,8.68,12.013,8.282,13.076,32.911,7.882,12.69,10.651,10.553,10.063
2017-07-31,11:30:00,07/31/17 11:30:00,8.082,12.497,11.334,9.275,9.571,10.748,9.472,13.269,8.68,14.325,39.276,8.481,13.654,11.625,11.431,10.553
2017-07-31,12:00:00,07/31/17 12:00:00,8.581,13.654,12.401,9.768,9.965,11.916,10.259,14.709,9.176,15.473,30.862,9.077,14.709,12.497,12.304,11.139
2017-07-31,12:30:00,07/31/17 12:30:00,9.176,14.804,13.558,10.063,10.357,13.173,10.846,16.046,9.669,15.951,27.567,9.472,15.76,13.076,13.269,11.722
2017-07-31,13:00:00,07/31/17 13:00:00,9.669,15.855,14.709,10.357,10.944,13.846,12.11,17.189,9.866,16.523,39.615,10.063,16.713,14.038,14.23,12.401
2017-07-31,13:30:00,07/31/17 13:30:00,9.866,16.523,15.855,10.944,11.431,14.804,12.401,18.236,10.455,17.57,32.6,11.041,17.475,14.421,14.9,13.076
2017-07-31,14:00:00,07/31/17 14:00:00,10.455,16.332,16.427,11.334,11.819,15.951,12.787,18.901,10.846,17.855,28.258,11.334,18.045,14.421,14.421,13.75
2017-07-31,14:30:00,07/31/17 14:30:00,10.455,16.237,16.237,11.431,12.013,16.141,13.654,18.616,10.944,18.045,27.961,11.139,17.95,15.378,14.325,14.23
2017-07-31,15:00:00,07/31/17 15:00:00,10.944,16.618,16.046,11.528,12.207,16.237,14.23,19.092,11.041,18.616,27.173,11.431,18.426,16.427,14.804,14.421
2017-07-31,15:30:00,07/31/17 15:30:00,10.944,16.713,16.046,12.013,12.497,16.999,14.709,20.043,11.431,19.282,26.781,12.11,18.521,16.903,14.996,14.9
2017-07-31,16:00:00,07/31/17 16:00:00,11.041,16.427,15.855,12.69,12.69,17.284,15.091,20.329,11.722,19.567,26.585,12.401,18.521,16.903,14.804,15.091
2017-07-31,16:30:00,07/31/17 16:30:00,11.236,16.903,16.046,13.269,12.98,17.094,15.187,20.329,11.722,19.853,26.488,12.69,18.616,17.189,15.569,15.187
2017-07-31,17:00:00,07/31/17 17:00:00,11.431,17.094,16.237,13.654,13.461,16.713,14.996,20.329,11.722,20.138,25.805,12.594,18.806,17.665,15.76,15.091
2017-07-31,17:30:00,07/31/17 17:30:00,11.334,16.999,16.332,13.75,13.846,16.332,14.613,20.138,11.431,19.948,25.222,12.304,18.616,18.045,15.855,15.187
2017-07-31,18:00:00,07/31/17 18:00:00,11.139,16.618,16.332,13.846,14.134,15.569,14.134,19.758,11.139,19.662,23.004,11.916,18.236,17.665,15.855,15.187
2017-07-31,18:30:00,07/31/17 18:30:00,10.846,16.141,16.046,13.846,14.038,15.091,13.846,19.377,10.944,19.282,22.046,11.528,18.045,17.475,15.76,14.996
2017-07-31,19:00:00,07/31/17 19:00:00,10.651,15.569,15.76,13.846,13.942,14.613,13.654,18.806,10.846,18.711,20.234,11.139,17.665,17.284,15.378,14.804
2017-07-31,19:30:00,07/31/17 19:30:00,10.357,15.091,15.282,13.846,13.846,14.134,13.365,18.236,10.651,18.236,19.282,10.846,17.379,16.903,14.9,14.709
2017-07-31,20:00:00,07/31/17 20:00:00,10.161,14.709,14.613,13.75,13.75,13.654,13.173,17.665,10.553,17.95,18.711,10.553,16.903,16.427,14.613,14.421
2017-07-31,20:30:00,07/31/17 20:30:00,9.965,14.325,13.942,13.654,13.654,13.173,13.076,17.094,10.357,17.57,18.521,10.455,16.427,16.046,14.134,14.134
2017-07-31,21:00:00,07/31/17 21:00:00,9.768,13.942,13.365,13.461,13.461,12.594,12.787,16.427,10.259,17.094,18.14,10.161,16.141,15.664,13.654,13.75
2017-07-31,21:30:00,07/31/17 21:30:00,9.571,13.654,12.69,13.173,13.269,12.013,12.594,15.76,10.063,16.618,16.999,9.965,15.664,15.187,13.173,13.461
2017-07-31,22:00:00,07/31/17 22:00:00,9.275,13.365,11.236,12.883,12.98,11.334,12.304,15.187,9.866,16.237,14.804,9.669,15.282,14.804,12.98,13.076
2017-07-31,22:30:00,07/31/17 22:30:00,9.077,12.98,9.472,12.594,12.787,10.846,11.916,14.613,9.768,15.76,12.98,9.472,14.9,14.421,12.401,12.787
2017-07-31,23:00:00,07/31/17 23:00:00,8.879,12.594,8.581,12.401,12.497,10.357,11.625,14.23,9.571,15.282,12.207,9.176,14.517,14.038,12.013,12.497
2017-07-31,23:30:00,07/31/17 23:30:00,8.68,12.207,8.282,12.207,12.304,9.965,11.139,13.75,9.373,14.804,11.236,8.879,14.23,13.654,11.625,12.304
2017-08-01,00:00:00,08/01/17 00:00:00,8.481,11.819,8.581,12.013,12.013,9.571,10.846,13.269,9.275,14.421,10.357,8.68,13.846,13.269,11.236,12.013
2017-08-01,00:30:00,08/01/17 00:30:00,8.282,11.431,8.879,11.819,11.819,9.275,10.455,12.883,9.077,14.038,9.669,8.481,13.558,12.883,10.944,11.819
2017-08-01,01:00:00,08/01/17 01:00:00,8.082,11.139,9.077,11.625,11.625,8.978,10.063,12.497,8.978,13.654,9.275,8.282,13.269,12.497,10.553,11.528
2017-08-01,01:30:00,08/01/17 01:30:00,7.882,10.748,9.077,11.334,11.334,8.779,9.768,12.207,8.779,13.269,8.481,8.082,12.98,12.11,10.259,11.334
2017-08-01,02:00:00,08/01/17 02:00:00,7.782,10.455,9.077,11.139,11.139,8.481,9.472,11.819,8.68,12.98,7.983,7.882,12.787,11.819,9.965,11.139
2017-08-01,02:30:00,08/01/17 02:30:00,7.582,10.161,8.978,10.944,10.944,8.282,9.176,11.528,8.581,12.594,7.481,7.782,12.594,11.431,9.669,10.944
2017-08-01,03:00:00,08/01/17 03:00:00,7.481,9.866,8.879,10.651,10.748,8.082,8.879,11.236,8.481,12.304,7.079,7.582,12.304,11.041,9.373,10.748
2017-08-01,03:30:00,08/01/17 03:30:00,7.28,9.669,8.779,10.455,10.553,7.882,8.68,10.944,8.282,12.013,6.573,7.481,12.11,10.748,9.176,10.455
2017-08-01,04:00:00,08/01/17 04:00:00,7.179,9.373,8.581,10.161,10.357,7.682,8.481,10.651,8.182,11.722,6.166,7.28,11.916,10.357,8.879,10.259
2017-08-01,04:30:00,08/01/17 04:30:00,7.079,9.176,8.481,9.965,10.161,7.481,8.182,10.455,8.082,11.431,5.757,7.179,11.722,10.063,8.68,10.063
2017-08-01,05:00:00,08/01/17 05:00:00,6.978,8.978,8.382,9.768,9.965,7.381,7.983,10.161,7.882,11.236,5.45,7.079,11.528,9.768,8.481,9.866
2017-08-01,05:30:00,08/01/17 05:30:00,6.877,8.779,8.182,9.571,9.768,7.179,7.782,9.965,7.782,10.944,5.141,6.877,11.334,9.472,8.382,9.669
2017-08-01,06:00:00,08/01/17 06:00:00,6.775,8.581,8.082,9.373,9.571,7.079,7.682,9.669,7.682,10.748,4.934,6.775,11.041,9.275,8.182,9.472
2017-08-01,06:30:00,08/01/17 06:30:00,6.674,8.382,7.983,9.176,9.373,6.978,7.481,9.472,7.582,10.455,4.727,6.674,10.846,8.978,7.983,9.275
2017-08-01,07:00:00,08/01/17 07:00:00,6.573,8.282,7.882,8.978,9.176,6.877,7.381,9.373,7.481,10.259,4.831,6.573,10.748,8.779,7.882,9.176
2017-08-01,07:30:00,08/01/17 07:30:00,6.573,8.182,7.782,8.779,9.077,6.877,7.28,9.176,7.481,10.161,5.552,6.573,10.651,8.581,7.782,9.077
2017-08-01,08:00:00,08/01/17 08:00:00,6.573,8.182,7.782,8.68,8.978,6.877,7.28,9.077,7.381,10.063,7.782,6.573,10.553,8.481,7.782,8.978
2017-08-01,08:30:00,08/01/17 08:30:00,6.573,8.282,7.882,8.68,8.879,6.877,7.28,9.077,7.381,10.161,14.709,6.573,10.553,8.481,7.882,9.077
2017-08-01,09:00:00,08/01/17 09:00:00,6.775,8.581,8.082,8.68,8.779,7.079,7.381,9.077,7.481,10.259,15.091,6.674,10.651,8.481,8.182,9.077
2017-08-01,09:30:00,08/01/17 09:30:00,6.978,8.978,8.282,8.68,8.879,7.381,7.481,9.275,7.582,10.651,16.332,6.978,10.846,8.879,8.581,9.275
2017-08-01,10:00:00,08/01/17 10:00:00,7.179,9.669,8.68,8.779,8.978,7.983,7.882,10.063,7.782,11.139,19.662,7.28,11.139,9.176,9.176,9.472
2017-08-01,10:30:00,08/01/17 10:30:00,7.381,10.651,9.176,8.978,9.176,8.779,8.182,11.139,8.082,11.916,22.812,7.682,11.722,9.571,9.965,9.768
2017-08-01,11:00:00,08/01/17 11:00:00,7.682,11.528,10.063,9.275,9.373,9.669,8.68,12.013,8.481,13.076,29.853,8.182,12.497,10.455,10.846,10.259
2017-08-01,11:30:00,08/01/17 11:30:00,8.082,12.497,11.041,9.571,9.669,10.651,9.176,12.98,8.779,14.134,31.983,8.68,13.365,11.528,11.722,10.651
2017-08-01,12:00:00,08/01/17 12:00:00,8.382,13.558,12.11,9.965,9.965,11.916,9.965,14.325,9.373,15.282,33.118,9.373,14.325,12.594,12.304,11.139
2017-08-01,12:30:00,08/01/17 12:30:00,8.978,14.613,13.076,10.357,10.357,13.173,11.041,15.76,9.866,16.332,35.435,10.063,15.282,13.461,13.173,11.722
2017-08-01,13:00:00,08/01/17 13:00:00,9.669,15.855,14.038,10.846,10.846,14.23,12.013,17.189,10.357,16.713,39.389,10.748,16.427,14.325,14.134,12.304
2017-08-01,13:30:00,08/01/17 13:30:00,10.259,16.141,15.091,11.236,11.334,14.9,12.594,18.14,10.846,17.284,32.497,11.334,17.094,14.709,14.23,12.98
2017-08-01,14:00:00,08/01/17 14:00:00,10.651,16.046,15.569,11.625,11.722,15.378,12.98,18.711,11.236,17.855,29.853,12.11,17.284,14.804,14.134,13.654
2017-08-01,14:30:00,08/01/17 14:30:00,11.041,15.664,16.046,12.11,12.013,15.855,12.787,18.996,11.722,18.331,27.272,12.497,17.665,15.187,14.134,14.134
2017-08-01,15:00:00,08/01/17 15:00:00,11.625,15.664,16.046,12.594,12.304,16.332,12.69,19.377,12.11,18.806,26.097,12.883,18.045,15.664,14.038,14.517
2017-08-01,15:30:00,08/01/17 15:30:00,11.916,15.569,16.237,13.173,12.69,16.427,12.69,19.377,12.207,19.377,25.319,13.173,18.045,16.237,14.613,14.804
2017-08-01,16:00:00,08/01/17 16:00:00,12.207,15.855,16.523,13.75,13.269,16.427,12.98,19.187,12.207,19.567,25.708,13.076,17.95,16.332,15.091,14.9
2017-08-01,16:30:00,08/01/17 16:30:00,12.207,16.046,16.713,14.134,13.654,16.523,13.076,19.092,12.207,19.662,25.319,12.69,17.95,16.237,15.091,15.378
2017-08-01,17:00:00,08/01/17 17:00:00,12.013,15.855,16.808,14.23,13.942,16.237,13.461,18.996,12.013,19.662,25.61,12.11,17.76,16.523,15.378,15.378
2017-08-01,17:30:00,08/01/17 17:30:00,11.819,16.141,16.903,14.421,14.134,15.855,13.942,18.996,11.819,19.662,25.028,11.916,17.57,16.903,15.76,15.378
2017-08-01,18:00:00,08/01/17 18:00:00,11.625,16.618,16.713,14.517,14.325,15.378,13.942,18.711,11.528,19.377,24.351,11.625,17.379,17.094,15.76,15.473
2017-08-01,18:30:00,08/01/17 18:30:00,11.334,16.618,16.237,14.421,14.421,14.613,13.75,18.426,11.334,18.996,22.621,11.236,17.284,16.999,15.473,15.473
2017-08-01,19:00:00,08/01/17 19:00:00,11.041,15.951,15.664,14.325,14.517,13.846,13.461,17.76,11.139,18.616,21.282,10.846,16.999,16.808,15.282,15.187
2017-08-01,19:30:00,08/01/17 19:30:00,10.748,15.378,15.187,14.134,14.517,13.269,13.173,16.999,10.944,18.236,21.282,10.651,16.713,16.618,14.9,14.996
2017-08-01,20:00:00,08/01/17 20:00:00,10.553,14.9,14.804,14.038,14.421,12.787,12.883,16.523,10.846,17.855,18.236,10.357,16.523,16.237,14.325,14.804
2017-08-01,20:30:00,08/01/17 20:30:00,10.357,14.421,14.325,13.846,14.325,12.304,12.497,16.141,10.553,17.284,16.046,9.965,16.141,15.855,13.75,14.613
2017-08-01,21:00:00,08/01/17 21:00:00,10.063,14.134,13.846,13.654,14.23,11.819,12.11,15.664,10.455,16.903,16.713,9.768,15.855,15.378,13.269,14.325
2017-08-01,21:30:00,08/01/17 21:30:00,9.768,13.75,13.365,13.365,14.134,11.334,11.819,15.091,10.259,16.427,16.046,9.472,15.473,14.996,12.883,14.23
2017-08-01,22:00:00,08/01/17 22:00:00,9.571,13.365,12.883,13.173,13.942,10.846,11.431,14.709,10.063,16.046,14.517,9.275,15.091,14.613,12.594,14.038
2017-08-01,22:30:00,08/01/17 22:30:00,9.275,12.883,12.401,12.883,13.75,10.357,11.139,14.325,9.866,15.569,12.69,9.077,14.804,14.23,12.207,13.75
2017-08-01,23:00:00,08/01/17 23:00:00,8.978,12.401,12.11,12.594,13.461,9.965,10.846,13.942,9.669,15.091,11.334,8.779,14.421,13.75,11.722,13.558
2017-08-01,23:30:00,08/01/17 23:30:00,8.779,12.013,11.722,12.401,13.173,9.571,10.455,13.461,9.472,14.613,10.063,8.581,14.038,13.365,11.334,13.269
2017-08-02,00:00:00,08/02/17 00:00:00,8.581,11.625,11.334,12.207,12.883,9.176,10.161,12.98,9.373,14.134,9.373,8.382,13.75,12.98,10.944,12.98
2017-08-02,00:30:00,08/02/17 00:30:00,8.382,11.236,10.944,11.916,12.594,8.879,9.866,12.594,9.176,13.75,8.68,8.082,13.365,12.594,10.553,12.69
2017-08-02,01:00:00,08/02/17 01:00:00,8.182,10.944,10.651,11.722,12.304,8.581,9.571,12.207,8.978,13.365,7.983,7.983,13.076,12.207,10.161,12.401
2017-08-02,01:30:00,08/02/17 01:30:00,7.983,10.553,10.357,11.528,12.013,8.282,9.373,11.819,8.879,12.98,7.481,7.782,12.787,11.819,9.866,12.013
2017-08-02,02:00:00,08/02/17 02:00:00,7.782,10.259,10.063,11.236,11.722,8.082,9.077,11.528,8.68,12.594,7.179,7.582,12.497,11.431,9.571,11.722
2017-08-02,02:30:00,08/02/17 02:30:00,7.582,9.965,9.866,11.041,11.431,7.882,8.779,11.139,8.581,12.207,6.573,7.481,12.207,11.041,9.275,11.431
2017-08-02,03:00:00,08/02/17 03:00:00,7.481,9.669,9.571,10.846,11.139,7.682,8.581,10.846,8.481,11.916,6.268,7.28,11.916,10.748,8.978,11.139
2017-08-02,03:30:00,08/02/17 03:30:00,7.28,9.472,9.373,10.553,10.944,7.481,8.382,10.651,8.282,11.528,5.757,7.179,11.722,10.357,8.779,10.846
